listing_id,has_availability,availability_30,availability_60,availability_90,availability_365
794820892011862000,TRUE,30,60,90,365
794894222800937000,TRUE,24,54,84,358
784012371324860000,TRUE,0,0,0,192
784100340366026000,TRUE,25,55,85,360
794989173970631000,TRUE,0,0,0,0
786956820194519000,TRUE,0,0,0,0
784100344415066000,TRUE,29,59,89,364
784100356417488000,TRUE,29,55,85,360
787002436587814000,TRUE,30,60,90,330
794995851221083000,TRUE,10,40,70,345
784117302229060000,TRUE,12,34,64,64
787207356441022000,TRUE,18,34,46,185
784257002053963000,TRUE,24,52,82,164
787229059384857000,TRUE,21,40,40,40
795133663610783000,TRUE,2,16,44,116
784312139993584000,TRUE,9,21,48,119
795489454440202000,TRUE,29,59,89,346
787276504441273000,TRUE,15,45,74,74
784623719034432000,TRUE,28,58,87,87
787578566607365000,TRUE,12,21,39,295
787579594419077000,TRUE,17,37,65,329
795554513501919000,TRUE,0,0,0,33
784656214130870000,TRUE,6,6,6,6
795579049271252000,TRUE,11,41,71,345
787585091871439000,TRUE,27,57,87,176
787631798059565000,TRUE,1,2,2,152
784711766048905000,TRUE,0,0,0,0
787652924521214000,TRUE,24,31,31,132
787713629459358000,TRUE,17,44,50,50
795588082317151000,TRUE,30,60,90,361
795630062332241000,TRUE,0,0,8,8
784799546979043000,TRUE,0,0,20,20
795662307126818000,TRUE,13,15,15,15
795671504070218000,TRUE,21,48,78,78
795686854989643000,TRUE,4,17,38,107
787846344258059000,TRUE,19,41,71,346
784817673522418000,TRUE,25,46,53,135
787902112746760000,TRUE,14,32,55,148
795709321706320000,TRUE,30,60,90,90
784835475592422000,TRUE,8,37,67,342
795719559342015000,FALSE,28,58,88,88
788049774603287000,TRUE,25,49,79,79
788210573004718000,TRUE,26,56,86,361
784905160850447000,TRUE,0,0,0,0
788334699342948000,TRUE,30,60,89,89
795913037047182000,TRUE,30,60,90,365
784925289040561000,TRUE,21,49,79,327
788390096930348000,TRUE,19,36,66,322
784986326374885000,TRUE,30,60,90,90
788419481654768000,TRUE,17,47,77,77
785092626706444000,TRUE,3,33,63,316
788508792666628000,TRUE,29,56,86,361
795913066785634000,TRUE,27,57,87,362
795947514400492000,TRUE,12,37,40,44
785386749510739000,TRUE,3,21,49,323
788746620228235000,TRUE,0,9,39,292
788775529948610000,TRUE,0,0,0,0
800693072693415000,TRUE,27,57,87,362
788811180862948000,TRUE,20,42,69,146
789079133672282000,TRUE,7,7,7,7
796240952328678000,TRUE,30,57,57,213
796246303225252000,TRUE,28,58,83,173
800695263900200000,TRUE,13,27,27,27
796289800468733000,TRUE,8,16,29,50
796338345909371000,TRUE,0,0,0,254
796357952379751000,TRUE,25,55,85,115
789117717965555000,TRUE,26,26,26,185
789122421199501000,FALSE,28,58,87,87
789123882406476000,TRUE,0,0,0,261
800704308811946000,TRUE,13,27,27,27
789228238775023000,TRUE,0,0,0,0
789267803832811000,TRUE,28,58,88,169
796374021422424000,TRUE,9,19,49,321
796406377885014000,TRUE,0,0,0,0
796443570835683000,TRUE,25,55,84,281
800725430601611000,TRUE,26,46,76,192
796508092133932000,TRUE,30,60,90,90
789351688599095000,TRUE,23,53,83,358
800738541893262000,TRUE,0,0,0,0
789876373518677000,TRUE,17,33,34,42
796522332683321000,TRUE,23,52,82,82
800768906007054000,TRUE,14,41,71,265
796539375305431000,TRUE,0,0,0,0
796543489818396000,TRUE,30,60,90,365
789918916584954000,TRUE,20,46,76,142
800777673954665000,TRUE,13,41,64,327
789925889015027000,TRUE,19,45,75,156
796557798191061000,TRUE,11,41,71,250
796610080236822000,TRUE,28,58,88,363
800782404934418000,TRUE,29,59,89,175
796648636896518000,TRUE,11,11,11,11
796675176819229000,TRUE,10,40,70,109
796683848735618000,TRUE,30,60,90,119
790113773553304000,TRUE,12,32,62,324
800808630350725000,TRUE,21,47,77,337
796691940176785000,TRUE,30,60,90,120
800815258973013000,TRUE,22,48,78,344
790551685658861000,TRUE,11,34,64,339
796730972848849000,TRUE,29,59,89,208
800818630935407000,TRUE,25,55,85,345
800819335473679000,TRUE,22,40,66,328
790629652532599000,TRUE,3,16,16,16
800819848031119000,TRUE,30,60,90,361
800821276041814000,TRUE,22,40,66,328
790770961010116000,TRUE,0,0,0,165
790840908390039000,TRUE,19,45,75,185
796778937302197000,TRUE,25,55,85,322
800823392156256000,TRUE,30,60,90,364
800851194301276000,TRUE,22,52,80,332
796857052439548000,TRUE,9,18,18,213
796947454426201000,TRUE,8,12,12,12
791165719712617000,TRUE,30,60,90,364
791203850151658000,TRUE,2,29,59,164
800857602177851000,TRUE,10,40,62,62
791258209899451000,TRUE,23,53,83,83
797010913931137000,TRUE,15,45,75,350
800918574874454000,TRUE,28,58,87,87
800971083507578000,TRUE,27,57,87,362
797039596633745000,TRUE,13,30,56,297
797048470511546000,TRUE,0,0,0,0
797052761705604000,TRUE,29,59,89,119
791327568094914000,TRUE,17,42,72,341
791335077401402000,TRUE,4,22,52,309
801023656797681000,TRUE,30,60,90,90
791382507308026000,TRUE,0,0,0,11
791393728945783000,TRUE,0,0,0,0
797075784884695000,TRUE,30,60,90,365
797096274810305000,TRUE,30,53,61,61
801307169513742000,TRUE,16,40,70,338
797145987590638000,TRUE,0,0,0,72
797146518783720000,TRUE,29,59,89,119
797147961954375000,TRUE,29,59,89,119
791448432781922000,TRUE,4,15,37,270
791497732591251000,TRUE,25,55,85,345
801326178814430000,TRUE,28,58,88,166
801334669076685000,TRUE,0,0,0,1
791531742447982000,TRUE,9,21,34,197
797148008051459000,TRUE,27,57,87,117
801392529988776000,TRUE,30,60,90,90
797154597688219000,TRUE,29,59,89,119
797159986818826000,TRUE,30,53,61,61
791656764104946000,TRUE,5,34,34,167
791757608690328000,TRUE,0,23,53,328
801421044083500000,TRUE,0,0,0,222
791758086634937000,TRUE,4,34,64,339
797197191433434000,TRUE,25,55,85,356
801467070708867000,TRUE,3,9,9,160
797249921646334000,TRUE,5,13,13,84
797273152349606000,TRUE,3,33,63,179
791922504995820000,TRUE,0,0,0,19
791930537827275000,FALSE,0,0,0,165
801503004024265000,TRUE,26,56,86,360
791944749410146000,TRUE,11,41,71,161
797310406585946000,TRUE,20,50,53,116
797389904705489000,TRUE,9,9,9,9
791948010727788000,TRUE,30,60,90,270
801519016795471000,TRUE,25,55,85,359
797431805251050000,TRUE,0,0,0,31
801544840879115000,TRUE,29,59,89,356
792029598272064000,TRUE,12,32,55,123
792092941846804000,TRUE,20,46,72,155
792107487309159000,TRUE,9,23,31,167
801562504793807000,TRUE,0,0,0,0
797723200268346000,TRUE,0,0,0,0
801748997237891000,TRUE,3,25,55,55
792134842225552000,TRUE,0,0,0,0
801769274725171000,TRUE,1,10,40,130
792192018076122000,TRUE,0,0,0,0
797781794544180000,TRUE,30,60,90,364
797802203203801000,TRUE,30,60,90,365
802087804650255000,TRUE,11,41,71,343
797807588420882000,TRUE,0,0,0,0
797807758578853000,TRUE,11,29,29,186
792664501541583000,TRUE,23,53,59,59
792666223809702000,TRUE,0,0,0,251
802092877426368000,TRUE,0,26,56,331
792673190350625000,TRUE,30,60,90,171
792682102545020000,TRUE,25,50,74,115
797808928422039000,TRUE,0,5,35,310
797910683201726000,TRUE,0,0,0,0
802116476019428000,TRUE,26,56,86,281
797926939096999000,TRUE,27,57,87,176
797974471031565000,TRUE,0,0,0,17
792731186340337000,TRUE,13,13,13,97
792736935775840000,TRUE,30,60,80,80
792756336097329000,TRUE,30,60,90,364
792761266810809000,TRUE,27,29,59,325
802117418935049000,TRUE,26,56,86,361
792763468582479000,TRUE,25,50,78,167
798018160223658000,TRUE,20,50,80,102
802124057192378000,TRUE,26,56,86,359
798160068107785000,TRUE,0,0,0,155
798286367652089000,TRUE,30,60,90,365
792771183625821000,TRUE,21,37,64,310
792781533676431000,TRUE,22,52,82,340
802130480693203000,TRUE,27,57,87,360
792885117640045000,TRUE,10,26,45,260
802145123924630000,TRUE,26,56,86,360
798425252924769000,TRUE,11,37,67,335
802153105743204000,TRUE,26,56,86,359
802169105779013000,TRUE,16,43,71,144
798491928153423000,TRUE,23,51,79,347
798539506800277000,TRUE,4,13,13,13
793034909229801000,TRUE,28,58,88,88
802174980207363000,TRUE,29,59,89,364
793082977815174000,TRUE,0,0,0,0
798595131548224000,TRUE,30,60,90,365
802194325311210000,TRUE,11,41,71,344
798661717099537000,TRUE,30,55,85,174
798668595139588000,TRUE,30,57,87,354
802307131392317000,TRUE,0,19,29,29
798712999815143000,TRUE,22,48,72,340
793134389599114000,TRUE,30,60,89,362
793148553950469000,TRUE,13,35,61,106
802401336990590000,TRUE,30,60,90,90
793436606323222000,TRUE,30,60,89,89
799238073383642000,TRUE,18,18,18,18
802405961744580000,TRUE,30,60,90,90
802409756379682000,TRUE,30,60,90,90
799257174307387000,TRUE,25,52,79,334
802411583647546000,TRUE,30,60,90,90
802413062332502000,TRUE,30,60,90,90
799307610405051000,TRUE,0,1,1,1
793497844685387000,TRUE,9,20,36,282
802415274337103000,TRUE,30,60,90,90
802668745850346000,TRUE,30,60,90,90
793525900291037000,TRUE,8,36,66,339
799392116162602000,TRUE,4,4,10,100
802670658293470000,TRUE,30,60,90,90
793554458206608000,TRUE,6,18,31,238
802672557152352000,TRUE,30,60,90,90
799453990121988000,TRUE,21,41,41,298
802673809026795000,TRUE,30,60,90,90
802674161822776000,TRUE,30,60,90,90
802770403546633000,TRUE,30,60,90,209
799539067155055000,TRUE,0,0,0,9
793579560204537000,TRUE,15,42,72,144
802779872019443000,TRUE,14,14,28,101
793611557583559000,TRUE,18,45,74,74
799588950680381000,TRUE,30,55,85,342
802795560196783000,TRUE,26,56,62,62
799783150975742000,TRUE,26,56,86,361
793641944999948000,TRUE,14,44,52,149
802819424840385000,TRUE,30,60,90,365
793642691658464000,TRUE,14,38,65,84
799850181945451000,TRUE,29,59,89,167
802835841470098000,TRUE,25,55,85,347
799850203415681000,TRUE,29,59,89,167
802848918312361000,TRUE,30,60,90,90
793654169111313000,TRUE,0,0,0,100
802852102019859000,TRUE,30,60,90,90
802856636379524000,TRUE,30,60,90,90
802861434302270000,TRUE,30,60,90,90
793686631847555000,TRUE,6,18,31,225
799850252990756000,TRUE,29,59,89,167
802863177373262000,TRUE,30,60,90,90
802865862796289000,TRUE,30,60,90,90
799923306933732000,TRUE,13,13,13,80
794001257218479000,TRUE,30,43,73,73
794132096160261000,TRUE,7,16,46,321
802909071638336000,TRUE,30,56,86,166
794175734219812000,TRUE,30,55,85,153
794259368003465000,TRUE,30,60,90,358
794382384920737000,TRUE,27,57,69,69
800051553628636000,TRUE,18,48,78,344
800057243811469000,TRUE,30,60,90,357
800057408839589000,TRUE,27,57,87,357
802947344677843000,TRUE,1,31,61,336
800081951625413000,TRUE,25,55,85,359
794770335846194000,TRUE,28,58,88,362
802955225779421000,TRUE,26,51,81,170
794773944544262000,FALSE,24,54,84,359
800083579170480000,TRUE,8,28,28,28
802974651753696000,TRUE,30,47,47,53
800182617721245000,TRUE,0,0,0,0
800187126060499000,TRUE,26,29,29,69
805621771819524000,TRUE,0,0,0,31
805669991731485000,TRUE,20,50,80,159
802974670004104000,TRUE,27,57,87,198
805748811300729000,TRUE,0,0,0,0
800209963671173000,TRUE,14,33,44,110
803023688466812000,TRUE,23,49,77,77
800311532593834000,TRUE,19,19,19,19
800359228829468000,TRUE,0,0,0,0
803107227797724000,TRUE,0,0,0,0
800622169890243000,TRUE,21,48,78,127
800641886867727000,TRUE,13,27,27,27
805780761439674000,TRUE,29,56,86,165
805802298548639000,TRUE,20,50,80,213
800645969884996000,TRUE,30,60,90,90
803142442238034000,TRUE,0,5,35,309
800664462385506000,TRUE,30,60,90,90
805804750165070000,TRUE,30,44,74,157
803153608168788000,TRUE,0,5,35,309
803153754161308000,TRUE,0,0,0,161
805871922339129000,TRUE,0,0,0,0
805900214881885000,TRUE,27,57,87,110
805941705321514000,TRUE,15,45,75,98
800669900924251000,TRUE,30,60,90,90
800673380156272000,TRUE,30,60,90,90
803156303916161000,TRUE,0,0,27,141
803340333877815000,TRUE,24,44,63,132
803510528459575000,TRUE,30,56,83,334
800681457688836000,TRUE,19,36,60,317
800683165252140000,TRUE,13,27,27,27
812391773815297000,TRUE,14,30,57,321
806050451279806000,TRUE,18,22,52,311
806499356867210000,TRUE,0,0,0,0
806535100170985000,TRUE,29,59,88,88
812393572985510000,TRUE,0,0,0,199
803520846150096000,TRUE,0,10,40,211
803548453440169000,TRUE,24,45,66,155
812430634530133000,TRUE,30,60,90,90
812448064577512000,TRUE,29,59,89,364
806622108345950000,TRUE,0,15,45,134
806624009187627000,TRUE,21,42,48,48
803589301368903000,TRUE,0,0,0,160
806632771196389000,TRUE,30,60,90,355
812632376379272000,TRUE,24,54,84,359
803594879914721000,TRUE,0,0,0,0
803637706350843000,TRUE,0,0,0,70
813106880249305000,TRUE,30,60,90,361
813112282871725000,TRUE,30,60,90,361
813119214421401000,TRUE,27,57,87,360
806710822854752000,TRUE,20,50,80,169
806748269006489000,TRUE,13,33,63,328
803648586115788000,TRUE,30,60,90,90
806775540080152000,FALSE,30,60,90,365
803654669373224000,TRUE,0,0,0,0
803734202831811000,TRUE,0,0,0,149
806803784829308000,TRUE,28,58,88,88
806811496688059000,TRUE,18,27,44,284
806812390374821000,TRUE,23,47,76,76
806841134015315000,TRUE,24,54,84,263
813139795405307000,TRUE,5,14,32,85
813145767829712000,TRUE,26,56,86,357
813151313248929000,TRUE,15,45,75,350
813151373891230000,TRUE,29,59,89,363
803788835204508000,TRUE,10,36,51,51
803819369437073000,TRUE,0,13,43,43
813172696037609000,TRUE,13,38,68,333
813178943114146000,TRUE,30,60,90,365
806861902255154000,TRUE,0,13,43,318
806973616384430000,TRUE,30,60,90,90
807060623127359000,TRUE,20,39,45,111
803852654258329000,TRUE,0,0,0,0
807163355662802000,TRUE,28,54,84,151
813212991361387000,TRUE,29,59,89,357
813340242437237000,TRUE,16,46,76,78
813352795601629000,TRUE,0,10,40,315
804297683581266000,TRUE,16,16,16,16
813600034681791000,TRUE,0,13,43,318
813655266751533000,TRUE,26,56,86,166
807182253372325000,TRUE,25,55,85,360
807196987000362000,TRUE,29,59,89,362
804348070814516000,TRUE,0,0,0,0
807200451075671000,TRUE,30,60,90,363
807203158451731000,TRUE,28,58,88,361
813675173325908000,TRUE,29,49,49,49
813711378507210000,TRUE,18,45,75,337
807206221048676000,TRUE,25,55,85,355
804377780728890000,TRUE,28,58,88,357
807246136046317000,TRUE,12,26,38,216
807327331025039000,TRUE,24,54,84,357
807335738186031000,TRUE,30,60,90,365
813745428582441000,TRUE,0,0,0,0
813746697775011000,TRUE,27,57,81,355
804416967049653000,TRUE,20,50,80,170
813781649970428000,TRUE,14,34,51,73
807411016458315000,TRUE,20,50,80,169
804501247998433000,TRUE,30,57,87,322
804586156762092000,TRUE,30,60,90,365
807466390641831000,TRUE,0,0,0,0
807485441771649000,TRUE,15,26,52,119
813791098344850000,TRUE,27,55,85,186
813920381208619000,TRUE,0,0,9,223
804949798044627000,TRUE,19,49,79,354
807859544898153000,TRUE,0,0,0,0
805032644235883000,TRUE,7,26,39,202
807875612523830000,TRUE,17,37,51,310
813931248947307000,TRUE,20,43,67,299
805041363313727000,TRUE,20,38,67,67
814018144422189000,TRUE,29,50,79,79
807936434979779000,TRUE,0,9,39,107
805054943734854000,TRUE,0,0,0,0
808014591540362000,TRUE,30,60,90,365
805066973157397000,TRUE,29,59,89,171
808052974705433000,TRUE,19,49,79,354
814018711173929000,TRUE,30,57,87,355
814397479392128000,TRUE,22,40,70,340
814411907416492000,TRUE,7,24,32,79
814480986252264000,TRUE,30,51,51,51
805194305627688000,TRUE,0,1,10,160
814673647923084000,TRUE,30,51,78,132
815101340689376000,TRUE,29,59,89,358
808552574998290000,TRUE,0,0,0,130
808679827716603000,TRUE,12,42,72,347
805217509877365000,TRUE,19,49,79,352
805278912862400000,TRUE,8,14,14,65
808683991507143000,TRUE,19,28,58,58
815210268859707000,TRUE,17,40,62,91
815240470870088000,TRUE,0,0,0,0
819755421761053000,TRUE,12,42,72,180
815249261985521000,TRUE,11,41,71,346
815343293391515000,TRUE,30,55,84,84
815390984969585000,TRUE,20,50,80,105
815413398248300000,TRUE,14,32,49,214
808712808050255000,TRUE,19,49,79,354
808738545331568000,TRUE,19,49,79,354
808983958058293000,TRUE,29,59,89,364
819988887589667000,TRUE,30,50,80,351
808988216041026000,FALSE,0,0,0,222
809080212836245000,TRUE,30,60,90,90
815451622573275000,TRUE,14,29,32,200
815832881020192000,TRUE,23,28,28,28
815860034970107000,TRUE,0,9,39,166
820333632066992000,TRUE,27,53,83,197
815868083661634000,TRUE,6,17,34,186
815875697454672000,TRUE,14,25,25,25
809323112233428000,TRUE,0,0,0,151
809332771622960000,TRUE,22,49,76,166
820342298329257000,TRUE,30,60,90,365
815884661437523000,TRUE,30,60,90,90
815887785161977000,TRUE,19,19,42,317
820361622359275000,TRUE,26,52,82,243
815888889001872000,TRUE,0,0,0,0
815899193453623000,TRUE,0,0,5,211
815899217406658000,TRUE,0,0,0,211
815932122461831000,TRUE,29,59,89,265
815994529130312000,TRUE,24,54,84,359
816002027108903000,TRUE,25,50,74,115
809349061918913000,TRUE,25,55,85,360
809359038670980000,TRUE,30,60,90,168
809359124314189000,TRUE,30,60,90,168
809364234808124000,TRUE,28,58,88,363
809364805350339000,TRUE,25,55,85,360
820369273835724000,TRUE,0,19,49,49
816002606808543000,TRUE,15,29,45,135
820373084349445000,TRUE,30,60,90,179
816013391378010000,TRUE,29,59,89,111
820381815829109000,TRUE,0,0,0,0
809365009367088000,TRUE,23,53,83,358
820424657056989000,TRUE,0,0,0,188
816074855049013000,TRUE,30,60,90,365
820528928365525000,TRUE,23,40,66,66
816111563081891000,TRUE,0,0,0,160
809425473813549000,TRUE,17,44,74,241
820531469455123000,TRUE,27,43,69,103
809503316977805000,TRUE,6,36,66,236
809521118643862000,TRUE,22,52,82,82
816122216102697000,TRUE,3,3,3,11
820543696751409000,TRUE,0,0,0,268
816140501822095000,TRUE,17,17,17,17
820545308847424000,TRUE,30,60,66,105
816150861879658000,TRUE,0,0,0,0
816154914841030000,TRUE,10,40,62,186
816219607945862000,TRUE,29,59,89,354
809541568258232000,TRUE,13,28,30,65
809661005374137000,TRUE,26,56,86,259
820548585493502000,TRUE,27,31,31,31
816259553728507000,TRUE,1,28,57,57
816325201836858000,TRUE,29,59,89,357
809719045420517000,TRUE,29,59,89,355
820558262871672000,TRUE,27,57,86,86
809727357076230000,TRUE,2,32,62,337
816604879869362000,TRUE,11,32,62,237
820582111138390000,TRUE,28,58,88,88
816605159385035000,TRUE,29,59,89,358
809802599255701000,TRUE,7,19,35,88
820650885576443000,TRUE,26,56,86,248
809904704470068000,TRUE,11,41,71,339
816649866175674000,TRUE,0,3,33,308
816683245388407000,TRUE,11,41,71,338
820803130013402000,TRUE,4,25,48,312
816773974466017000,TRUE,12,28,55,330
816773974733025000,TRUE,24,54,84,359
816773978477047000,TRUE,9,29,59,334
810024680551436000,TRUE,29,59,89,165
810030899385499000,TRUE,29,59,89,356
820914696909631000,TRUE,3,27,57,147
810083216164184000,TRUE,19,49,79,349
820936536989735000,TRUE,15,15,15,15
810215293285236000,TRUE,15,45,75,349
810392778889069000,TRUE,14,28,53,298
816890913716605000,TRUE,0,0,0,193
816923188641446000,TRUE,0,0,0,0
817013633667846000,TRUE,25,55,85,175
820952245060394000,TRUE,23,43,67,342
810398210662861000,TRUE,13,39,66,66
810412472361635000,TRUE,30,60,90,365
820963504899506000,TRUE,18,48,78,291
810435958333735000,FALSE,0,0,0,0
817206359190577000,TRUE,15,40,68,337
817221271773290000,TRUE,4,23,53,315
821027327575265000,TRUE,3,3,3,3
817316136680367000,TRUE,23,44,63,338
810768288164147000,TRUE,24,54,84,359
821038474310086000,TRUE,4,4,4,4
821038715996000000,TRUE,4,4,4,4
821044466868827000,TRUE,26,56,86,360
817396213669418000,TRUE,30,60,88,363
821045304171142000,TRUE,10,40,70,345
817414210230741000,TRUE,30,60,90,364
821045336618219000,TRUE,26,56,86,360
821064442059267000,TRUE,10,40,70,345
810796656917828000,TRUE,0,0,0,0
821080215308694000,TRUE,18,48,78,242
810834927859296000,TRUE,0,0,19,293
817418646884235000,TRUE,20,50,80,354
821126605779551000,TRUE,0,0,0,31
817424087614539000,TRUE,29,59,89,363
810891543881954000,TRUE,4,13,20,73
810949002253487000,TRUE,30,60,90,359
821142722781066000,TRUE,26,47,76,331
810954199355406000,FALSE,29,59,89,364
810962184737189000,TRUE,29,59,89,196
817431374887129000,TRUE,29,59,89,364
817432304874571000,TRUE,22,52,82,356
817437011131289000,TRUE,30,60,90,360
817437667247249000,TRUE,7,37,67,341
821144576709589000,TRUE,0,0,0,0
817446154380965000,TRUE,30,51,51,51
811011008909707000,TRUE,0,0,0,0
821165685570743000,TRUE,0,0,0,0
817459852358522000,TRUE,2,23,31,306
821176717605482000,TRUE,21,47,76,334
821178890054636000,TRUE,13,37,60,80
817471696361366000,TRUE,25,49,76,348
811063288447965000,TRUE,29,49,49,49
811066389849846000,TRUE,1,10,40,294
811067341693795000,FALSE,29,59,89,364
821212935682163000,TRUE,30,60,89,89
811148816301434000,TRUE,15,45,73,348
817570922585467000,TRUE,29,59,89,269
821229539924168000,TRUE,15,43,73,240
817925256225167000,TRUE,10,24,45,284
817978656655934000,TRUE,3,33,63,96
818139691990149000,TRUE,6,18,48,323
818157366471042000,TRUE,0,0,0,0
811152728197211000,TRUE,10,30,56,310
811154636754995000,TRUE,14,40,62,322
811303567080966000,TRUE,0,0,22,24
821264696646454000,FALSE,23,53,83,356
811468853800881000,TRUE,18,43,73,312
818179451948515000,TRUE,20,43,67,223
818228456972333000,TRUE,2,32,62,337
821633989875953000,TRUE,0,0,0,0
811564709274936000,TRUE,11,11,11,24
821655369248941000,TRUE,19,43,44,104
818353760515853000,TRUE,20,32,62,62
821667321131941000,TRUE,16,40,70,345
811583870136593000,TRUE,14,34,52,52
821690808713876000,TRUE,12,13,13,145
818781784587341000,TRUE,0,1,31,306
821711506815562000,TRUE,21,43,73,343
818869319401153000,TRUE,0,0,19,294
819110230930114000,TRUE,29,59,89,356
819200304449748000,TRUE,4,15,41,131
811590770921786000,TRUE,30,56,86,354
821718407221255000,TRUE,21,43,73,343
811598609368301000,TRUE,28,56,86,353
821745391201464000,TRUE,25,55,85,174
811699236089274000,TRUE,23,47,76,76
819212502048349000,TRUE,29,59,89,364
819488028776837000,TRUE,30,60,89,89
821771509403975000,TRUE,0,0,8,98
819498870980887000,TRUE,18,48,78,346
819532325677314000,TRUE,10,37,59,117
811736202299191000,TRUE,7,12,12,12
811766604883721000,TRUE,0,0,8,280
821830304884132000,TRUE,30,60,90,180
811801725230395000,TRUE,0,0,0,4
819543036989775000,TRUE,29,59,88,88
821869492684051000,TRUE,9,23,53,142
821878978653686000,TRUE,27,57,87,267
819663872047096000,TRUE,17,47,77,346
819741566040379000,TRUE,18,48,78,344
811858041118629000,TRUE,18,18,18,189
821927032400560000,TRUE,29,59,89,173
826065021313972000,TRUE,26,52,82,172
821961378134158000,TRUE,30,60,89,360
811992343245221000,TRUE,23,53,83,358
821994423646100000,TRUE,0,0,5,82
812204756277485000,TRUE,11,18,38,260
826076238700424000,TRUE,10,34,64,66
822160539091607000,TRUE,20,50,80,355
826088285620637000,TRUE,29,59,89,89
812315844083473000,TRUE,30,60,72,208
822437493979179000,TRUE,30,60,90,263
812338899478286000,TRUE,29,59,89,356
812341806053139000,TRUE,23,50,80,341
826088452476178000,TRUE,21,51,81,81
826089849232925000,TRUE,0,0,0,0
822468235246078000,TRUE,17,17,17,17
826137465438428000,TRUE,25,55,85,348
826161638504680000,TRUE,29,59,89,363
826255249337202000,TRUE,25,55,85,343
826267525802000000,TRUE,0,19,49,324
812354613613891000,TRUE,11,27,27,148
812362210069352000,TRUE,30,60,90,90
826295226841105000,TRUE,7,7,7,7
822500990211260000,TRUE,0,0,8,8
826334981753760000,TRUE,30,60,90,183
831345334340639000,FALSE,30,60,90,180
822654708835929000,TRUE,27,57,84,276
831414501926494000,TRUE,28,52,78,164
831434368772776000,TRUE,0,0,27,116
831469817319610000,TRUE,24,54,84,84
826367407248781000,TRUE,7,10,40,295
826370670209179000,TRUE,5,5,16,290
822675960827838000,TRUE,30,60,90,356
822704908598474000,TRUE,30,60,90,365
826454194044624000,TRUE,8,25,53,53
831474303593073000,TRUE,28,58,88,363
822721414745869000,TRUE,29,54,83,83
831482969434978000,TRUE,0,6,36,110
823167536252788000,TRUE,30,36,55,325
826679307002324000,TRUE,17,32,55,181
826707342239188000,TRUE,12,42,72,161
823212160851381000,TRUE,29,59,89,356
826710579333781000,TRUE,22,49,78,156
826714001177778000,TRUE,29,59,88,88
826734427533194000,TRUE,0,24,54,328
831608948331214000,TRUE,25,51,75,163
823220884906210000,TRUE,16,46,76,350
831759471170786000,TRUE,22,52,82,351
823221009276810000,TRUE,16,46,76,349
831865092842574000,TRUE,23,53,83,83
826744304811599000,TRUE,26,49,74,331
826760943530285000,TRUE,1,2,2,2
823223046993487000,TRUE,26,42,50,50
826766914700308000,TRUE,0,0,8,283
831876135367789000,TRUE,30,60,90,364
831878231283564000,TRUE,30,60,86,86
823284934933594000,TRUE,30,60,90,360
831888011831004000,TRUE,4,18,45,296
826774140457018000,TRUE,14,40,51,51
823318511055668000,TRUE,6,6,6,6
823343546310185000,TRUE,30,56,86,355
826817812730700000,TRUE,29,35,65,340
823388916701505000,TRUE,9,12,39,128
826829046420831000,TRUE,26,50,80,346
831912382153063000,TRUE,13,43,73,243
823531185959706000,TRUE,16,46,75,229
831924217366309000,TRUE,12,26,26,26
826878663892719000,TRUE,0,0,0,0
823653096775649000,TRUE,29,59,89,364
826902462331116000,TRUE,22,52,82,168
823914896621635000,TRUE,26,46,74,174
831986113839116000,TRUE,30,60,90,180
823960075809225000,TRUE,12,29,58,58
831986562505122000,TRUE,0,0,0,0
826905310673539000,TRUE,17,36,64,324
824009210646157000,TRUE,23,50,80,343
826912603654646000,TRUE,9,9,9,9
832017167334141000,TRUE,0,0,0,0
824010891611614000,TRUE,21,46,64,328
824054273626581000,TRUE,27,57,87,357
826913366643368000,TRUE,13,13,13,44
824055533035049000,TRUE,14,44,74,338
827028606955755000,TRUE,25,55,85,360
824106047049344000,TRUE,0,0,0,0
827047604216805000,TRUE,23,53,83,355
832150614641137000,TRUE,13,43,73,333
824391417693631000,TRUE,26,52,82,344
832157516604163000,TRUE,29,59,89,364
827401413490692000,TRUE,30,60,90,90
824485185971096000,TRUE,25,53,83,355
827401424424630000,TRUE,10,40,70,70
832178378483624000,TRUE,0,0,20,110
832201056135819000,TRUE,9,39,68,68
827428223208283000,TRUE,1,3,16,232
824530523446020000,TRUE,30,60,90,166
827510247358314000,TRUE,20,43,65,335
827555311023907000,TRUE,28,58,88,233
827564153106220000,TRUE,26,56,86,345
832229480337427000,TRUE,10,35,39,129
832232331611542000,TRUE,0,0,20,109
824548134793937000,TRUE,29,55,85,347
832530103642258000,TRUE,25,51,81,349
827564747965703000,TRUE,29,50,80,260
827573431289550000,TRUE,0,0,18,26
824627470406583000,TRUE,5,13,30,296
832575400442089000,TRUE,19,19,19,19
832588874313723000,TRUE,14,30,47,190
827588720275087000,TRUE,24,54,84,355
824689547724548000,TRUE,30,60,90,360
827676295589188000,TRUE,30,60,90,365
832600426764682000,TRUE,0,0,0,4
824726928622288000,TRUE,26,53,83,160
832613008326668000,TRUE,0,0,0,4
827805326740779000,TRUE,2,2,2,115
824779033624613000,TRUE,29,59,89,364
827832876944920000,TRUE,4,24,49,121
827889777350596000,TRUE,19,49,79,79
832614378808075000,TRUE,28,58,88,88
832617054341922000,TRUE,24,49,79,354
824786750283024000,TRUE,19,49,79,310
